n_hidden,learning_rate,reg_lambda,l1_lambda,dropout_rate,momentum,activation,optimizer,lr_decay,batch_size,weight_init,init_range,patience,val_loss,val_accuracy,trial_number
[4],0.01,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.09367505566385287,0.5,30
[4],0.01,0.0,0.0,0.05,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.11191631045889619,0.7058823529411765,31
[3],0.01,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.0,4,he,"(-0.5, 0.5)",15,0.11606775808551548,0.6470588235294118,32
[3],0.16,0.0,0.0,0.05,0.9000000000000001,sigmoid,sgd,0.0,2,glorot,"(-0.1, 0.1)",15,0.04612065082982384,0.8823529411764706,33
[3],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.005857133184147185,1.0,35
[4],0.01,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,8,he,"(-0.1, 0.1)",15,0.12036908556940246,0.5588235294117647,36
[3],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,2,glorot,"(-0.1, 0.1)",15,0.05034849764246592,0.8823529411764706,37
[3],0.16,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.0,8,glorot,"(-0.1, 0.1)",15,0.012605766858259333,1.0,38
[4],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.007863453988730968,1.0,40
[4],0.01,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.11082547343555876,0.7058823529411765,41
[3],0.01,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,2,glorot,"(-0.1, 0.1)",15,0.11907407730174413,0.6470588235294118,43
[4],0.16,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.0,8,glorot,"(-0.1, 0.1)",15,0.002031095977533744,1.0,44
[4],0.16,0.0,0.0,0.0,0.75,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.00417675786556631,1.0,45
[3],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,4,glorot,"(-0.5, 0.5)",15,0.003906522003525425,1.0,46
[4],0.01,0.0,0.0,0.05,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.1079489942998514,0.7058823529411765,47
[3],0.01,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.10466613827202716,0.4117647058823529,49
[3],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.0,8,glorot,"(-0.1, 0.1)",15,0.015272122337025199,1.0,51
[3],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.010781140626902257,1.0,52
[3],0.16,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,8,glorot,"(-0.1, 0.1)",15,0.08923933418279034,0.6470588235294118,53
[3],0.01,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.09188806793454088,0.5882352941176471,54
[4],0.01,0.0,0.0,0.2,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.1124276691211239,0.7058823529411765,56
[3],0.01,0.0,0.0,0.05,0.9000000000000001,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.0855718815873039,0.6470588235294118,59
[4],0.16,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.0,8,he,"(-0.5, 0.5)",15,0.03347490910402323,0.8823529411764706,61
[3],0.01,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.0,4,glorot,"(-0.5, 0.5)",15,0.12079434649658172,0.5,62
[4],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.0017137584633038897,1.0,63
[4],0.01,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.11230532218641684,0.7058823529411765,67
[4],0.16,0.0,0.0,0.05,0.7,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.005113056427415317,1.0,68
[3],0.01,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.0,8,glorot,"(-0.1, 0.1)",15,0.11792357618645628,0.6764705882352942,69
[3],0.01,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.11084793759304312,0.7058823529411765,70
[4],0.01,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.0,8,glorot,"(-0.5, 0.5)",15,0.11204862677476321,0.7058823529411765,71
[4],0.16,0.0,0.0,0.2,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.018306894233791164,1.0,72
[3],0.16,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.0024237969366110003,1.0,73
[4],0.01,0.0,0.0,0.1,0.7,sigmoid,sgd,0.0,8,he,"(-0.1, 0.1)",15,0.11649208560777799,0.7647058823529411,75
[3],0.01,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.0931766966619591,0.6470588235294118,76
[3],0.01,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,8,he,"(-0.1, 0.1)",15,0.11119434696172002,0.7058823529411765,77
[3],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,8,he,"(-0.1, 0.1)",15,0.07283873278704346,0.7941176470588235,78
[3],0.01,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.0,4,he,"(-0.5, 0.5)",15,0.1001952188682703,0.5294117647058824,79
[3],0.01,0.0,0.0,0.05,0.7,sigmoid,sgd,0.0,4,glorot,"(-0.1, 0.1)",15,0.1181735589832823,0.6764705882352942,80
[3],0.16,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.04839126262059883,0.8823529411764706,81
[4],0.16,0.0,0.0,0.2,0.8,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.008952923010672272,1.0,83
[4],0.01,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.09198448339728298,0.7058823529411765,85
[3],0.16,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,4,glorot,"(-0.1, 0.1)",15,0.005042016003645963,1.0,86
[3],0.01,0.0,0.0,0.2,0.8,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.11645328423936062,0.5294117647058824,90
[3],0.01,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.0,8,he,"(-0.1, 0.1)",15,0.11469851317958253,0.7058823529411765,91
[4],0.01,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,4,glorot,"(-0.1, 0.1)",15,0.11538915276995595,0.6470588235294118,93
[4],0.16,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.0073457586639969616,1.0,95
[3],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.0026741062399146787,1.0,96
[3],0.16,0.0,0.0,0.1,0.8,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.006373001162970576,1.0,98
[3],0.16,0.0,0.0,0.05,0.9000000000000001,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.003589512499579765,1.0,99
[3],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.006963835499576654,1.0,100
[4],0.16,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.002179146252022257,1.0,101
[3],0.16,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.0,8,he,"(-0.1, 0.1)",15,0.013808928085046553,1.0,102
[4],0.01,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.0,8,glorot,"(-0.1, 0.1)",15,0.11895165694566247,0.6176470588235294,103
[4],0.01,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.08995218481103999,0.6764705882352942,105
[4],0.16,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,4,glorot,"(-0.5, 0.5)",15,0.008267650310286864,1.0,106
[3],0.16,0.0,0.0,0.2,0.75,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.009215562140441847,1.0,107
[3],0.16,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,8,glorot,"(-0.1, 0.1)",15,0.0910418982807556,0.5882352941176471,110
[3],0.01,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.11632608801510848,0.6470588235294118,112
[3],0.16,0.0,0.0,0.0,0.75,sigmoid,sgd,0.0,2,glorot,"(-0.1, 0.1)",15,0.003614519304550066,1.0,113
[4],0.01,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.10878522315572399,0.7058823529411765,114
[4],0.01,0.0,0.0,0.05,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.09433347206224385,0.6470588235294118,117
[3],0.01,0.0,0.0,0.05,0.7,sigmoid,sgd,0.0,4,he,"(-0.1, 0.1)",15,0.11405002296251547,0.7058823529411765,118
[3],0.16,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.003891540702115493,1.0,119
[4],0.01,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.11084660378955077,0.5588235294117647,120
[3],0.16,0.0,0.0,0.05,0.8,sigmoid,sgd,0.0,4,glorot,"(-0.1, 0.1)",15,0.005251712803410017,1.0,122
[3],0.01,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.11089549112335771,0.7058823529411765,123
[4],0.01,0.0,0.0,0.1,0.8,sigmoid,sgd,0.0,8,he,"(-0.5, 0.5)",15,0.11832265522301334,0.6176470588235294,125
[3],0.01,0.0,0.0,0.2,0.7,sigmoid,sgd,0.0,4,glorot,"(-0.1, 0.1)",15,0.11546209189002977,0.6764705882352942,126
[3],0.01,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,2,glorot,"(-0.1, 0.1)",15,0.1092423215884004,0.47058823529411764,128
[4],0.16,0.0,0.0,0.2,0.8500000000000001,sigmoid,sgd,0.0,4,he,"(-0.1, 0.1)",15,0.01048415455245027,1.0,129
[3],0.01,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.0,8,glorot,"(-0.5, 0.5)",15,0.11710727139212614,0.6764705882352942,131
[3],0.16,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.0,8,glorot,"(-0.5, 0.5)",15,0.007721393098944881,1.0,132
[4],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.011225578754088705,1.0,133
[4],0.01,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.0,8,he,"(-0.5, 0.5)",15,0.11982600861040718,0.5,134
[3],0.01,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.11083635434910906,0.7058823529411765,135
[3],0.01,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.10992992914340531,0.7058823529411765,136
[4],0.16,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.0,8,glorot,"(-0.5, 0.5)",15,0.028763322988894315,0.9411764705882353,137
[4],0.16,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.023168044096239574,1.0,139
[4],0.01,0.0,0.0,0.2,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.1098025131568757,0.7058823529411765,140
[3],0.16,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.003548224053529413,1.0,142
[4],0.16,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.021070098153809943,1.0,144
[4],0.01,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.11195167415545475,0.7058823529411765,145
[4],0.16,0.0,0.0,0.2,0.8500000000000001,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.006209853525130098,1.0,146
[4],0.16,0.0,0.0,0.2,0.75,sigmoid,sgd,0.0,4,glorot,"(-0.5, 0.5)",15,0.012066166330346772,1.0,148
[3],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.003674429216737437,1.0,149
[3],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.0,8,glorot,"(-0.5, 0.5)",15,0.04245446309249072,0.9117647058823529,150
[3],0.16,0.0,0.0,0.05,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.0035851105438301565,1.0,151
[3],0.16,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.00536640548712326,1.0,152
[3],0.16,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.007050362252269685,1.0,153
[3],0.16,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.0,4,glorot,"(-0.5, 0.5)",15,0.003617709467407824,1.0,154
[3],0.16,0.0,0.0,0.05,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.03292973542271821,0.9411764705882353,155
[4],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,4,glorot,"(-0.5, 0.5)",15,0.0009704122675638922,1.0,156
[4],0.01,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.0,4,he,"(-0.1, 0.1)",15,0.09278654751277617,0.7058823529411765,157
[4],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.0,8,he,"(-0.5, 0.5)",15,0.046267438655590305,0.8529411764705882,158
[4],0.01,0.0,0.0,0.25,0.75,sigmoid,sgd,0.0,4,he,"(-0.1, 0.1)",15,0.11486254671754419,0.6470588235294118,160
[3],0.01,0.0,0.0,0.2,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.10965190338341706,0.7058823529411765,161
[4],0.16,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.0,4,glorot,"(-0.5, 0.5)",15,0.004229198657251017,1.0,162
[4],0.01,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,8,glorot,"(-0.5, 0.5)",15,0.11325970745042868,0.7058823529411765,163
[4],0.01,0.0,0.0,0.2,0.75,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.10235730965967269,0.47058823529411764,164
[3],0.01,0.0,0.0,0.2,0.8500000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.10948072286009744,0.7058823529411765,166
[4],0.01,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.10538076144114752,0.5,167
[3],0.01,0.0,0.0,0.05,0.8,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.11052236093732958,0.47058823529411764,169
[3],0.16,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.0,8,he,"(-0.1, 0.1)",15,0.005588803086072175,1.0,170
[3],0.01,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,4,he,"(-0.5, 0.5)",15,0.11295777363927953,0.7058823529411765,171
[4],0.16,0.0,0.0,0.05,0.75,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.003953000004498904,1.0,173
[3],0.16,0.0,0.0,0.2,0.8500000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.006335059120926455,1.0,174
[4],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.011806671246671962,1.0,177
[3],0.01,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.11146311540292757,0.47058823529411764,181
[4],0.16,0.0,0.0,0.1,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.00827318804302429,1.0,184
[4],0.01,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.07074763988865654,0.7941176470588235,185
[3],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.01064049279512147,1.0,186
[3],0.01,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.11166210654370712,0.7058823529411765,187
[4],0.16,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.0014402717079306042,1.0,188
[3],0.01,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,4,he,"(-0.1, 0.1)",15,0.11882592530571257,0.6470588235294118,190
[4],0.01,0.0,0.0,0.2,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.11242134004748357,0.7058823529411765,191
[3],0.16,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.01691603205782133,1.0,192
[4],0.01,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.0,4,glorot,"(-0.5, 0.5)",15,0.11951288314354504,0.5,193
[3],0.01,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.09474671849154256,0.5882352941176471,194
[4],0.16,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.007393908391839562,1.0,195
[3],0.01,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.11907407730174413,0.6470588235294118,197
[3],0.16,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,8,he,"(-0.1, 0.1)",15,0.014710261381779015,1.0,198
[3],0.16,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.0,4,glorot,"(-0.5, 0.5)",15,0.009034027931494657,1.0,199
[4],0.16,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.010831419900405384,1.0,200
[3],0.16,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.0027468448979258778,1.0,1
[4],0.16,0.0,0.0,0.2,0.8,sigmoid,sgd,0.0,8,glorot,"(-0.1, 0.1)",15,0.0816102438313421,0.6363636363636364,2
[4],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,2,glorot,"(-0.1, 0.1)",15,0.000792031154488288,1.0,3
[4],0.01,0.0,0.0,0.25,0.75,sigmoid,sgd,0.0,2,glorot,"(-0.1, 0.1)",15,0.122242459967251,0.5151515151515151,4
[4],0.01,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,2,glorot,"(-0.1, 0.1)",15,0.12497526734269336,0.5757575757575758,6
[4],0.16,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.007177663130781493,1.0,7
[3],0.16,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.002960204177744497,1.0,8
[3],0.01,0.0,0.0,0.2,0.8500000000000001,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.1066844041323788,0.2727272727272727,9
[3],0.01,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.12621199989086426,0.5757575757575758,10
[4],0.16,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.00497292777442605,1.0,11
[4],0.01,0.0,0.0,0.05,0.7,sigmoid,sgd,0.0,8,he,"(-0.1, 0.1)",15,0.12687956002544007,0.5454545454545454,13
[4],0.01,0.0,0.0,0.0,0.75,sigmoid,sgd,0.0,4,glorot,"(-0.5, 0.5)",15,0.1303620403010259,0.45454545454545453,14
[3],0.16,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,4,he,"(-0.1, 0.1)",15,0.01475239738331787,1.0,15
[4],0.01,0.0,0.0,0.1,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.12220372363979876,0.5757575757575758,16
[3],0.16,0.0,0.0,0.2,0.8,sigmoid,sgd,0.0,4,glorot,"(-0.1, 0.1)",15,0.010014460725851507,1.0,17
[3],0.01,0.0,0.0,0.25,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.12360092402772146,0.5757575757575758,18
[4],0.01,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,4,he,"(-0.5, 0.5)",15,0.12226944954043434,0.48484848484848486,19
[4],0.16,0.0,0.0,0.05,0.75,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.004757964763714581,1.0,20
[3],0.01,0.0,0.0,0.05,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.12149271108290091,0.36363636363636365,21
[3],0.01,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.12361579298397701,0.5757575757575758,24
[3],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.09018255127824021,0.696969696969697,25
[3],0.01,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.12373218549598144,0.5757575757575758,26
[3],0.16,0.0,0.0,0.05,0.75,sigmoid,sgd,0.0,8,glorot,"(-0.1, 0.1)",15,0.011314091212301038,1.0,27
[4],0.16,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.0023254075425324186,1.0,28
[3],0.01,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.12759432194488268,0.5757575757575758,29
[3],0.01,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,8,glorot,"(-0.1, 0.1)",15,0.12448075817445965,0.5757575757575758,30
[4],0.16,0.0,0.0,0.2,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.07898570697601025,0.7878787878787878,33
[3],0.16,0.0,0.0,0.05,0.75,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.0030344866204404745,1.0,35
[3],0.01,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.10453816699138622,0.5151515151515151,37
[4],0.16,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,4,he,"(-0.1, 0.1)",15,0.019518518590467472,1.0,39
[3],0.01,0.0,0.0,0.05,0.7,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.12334322016093419,0.5454545454545454,41
[4],0.01,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.12323312259405858,0.5757575757575758,42
[4],0.01,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.12546942028625388,0.5757575757575758,45
[4],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,8,glorot,"(-0.1, 0.1)",15,0.03595744926030098,0.9696969696969697,46
[3],0.01,0.0,0.0,0.1,0.8,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.12353109837377668,0.5757575757575758,47
[4],0.01,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,4,he,"(-0.1, 0.1)",15,0.12455195824841646,0.48484848484848486,49
[4],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.005097889678953254,1.0,50
[4],0.01,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.0,8,he,"(-0.1, 0.1)",15,0.1228844909835074,0.5151515151515151,51
[3],0.01,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,8,glorot,"(-0.1, 0.1)",15,0.12439939607931635,0.5757575757575758,52
[4],0.16,0.0,0.0,0.05,0.75,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.0007843395571981228,1.0,53
[4],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,4,glorot,"(-0.1, 0.1)",15,0.00020952980029829166,1.0,54
[3],0.16,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.002918153275128888,1.0,55
[3],0.16,0.0,0.0,0.05,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.006188781493748469,1.0,56
[4],0.01,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.12214976849174333,0.5757575757575758,57
[3],0.01,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,8,he,"(-0.1, 0.1)",15,0.12418104042958611,0.5757575757575758,58
[3],0.16,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.05194478404049459,0.8787878787878788,59
[3],0.16,0.0,0.0,0.0,0.75,sigmoid,sgd,0.0,8,glorot,"(-0.1, 0.1)",15,0.007378932537288412,1.0,63
[3],0.16,0.0,0.0,0.0,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.0028803711803878627,1.0,64
[4],0.16,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.0,4,he,"(-0.1, 0.1)",15,0.004161966107567478,1.0,69
[4],0.01,0.0,0.0,0.0,0.75,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.10646523541182362,0.5454545454545454,70
[4],0.01,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.12664026087374658,0.5757575757575758,71
[3],0.16,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.033451794398922874,1.0,72
[4],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,8,he,"(-0.5, 0.5)",15,0.004972808583753101,1.0,73
[4],0.01,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,4,he,"(-0.1, 0.1)",15,0.11423314467667377,0.5454545454545454,75
