n_hidden,learning_rate,reg_lambda,l1_lambda,dropout_rate,momentum,activation,optimizer,lr_decay,batch_size,weight_init,init_range,patience,val_loss,val_accuracy,trial_number
[3],0.08999999999999998,0.006,0.006,0.1,0.4,tanh,sgd,0.0,16,gaussian,"(-0.5, 0.5)",30,0.12659336050741876,0.36,12
[5],0.12999999999999998,0.002,0.0,0.0,0.0,sigmoid,sgd,0.02,32,glorot,"(-0.7, 0.7)",30,0.1231722405342944,0.52,13
[3],0.10999999999999997,0.01,0.002,0.0,0.6000000000000001,tanh,adam,0.02,64,glorot,"(-0.5, 0.5)",35,0.11603086312397251,0.8,14
[4],0.03,0.004,0.0,0.05,0.1,tanh,adam,0.04,64,xavier,"(-0.7, 0.7)",30,0.054593363758120315,0.84,15
[5],0.18999999999999997,0.0,0.002,0.15000000000000002,0.7000000000000001,sigmoid,adam,0.03,8,gaussian,"(-0.5, 0.5)",35,0.013820640025975021,1.0,16
[5],0.01,0.016,0.008,0.25,0.30000000000000004,tanh,sgd,0.03,16,glorot,"(-0.5, 0.5)",35,0.11852213550116035,0.68,17
[6],0.049999999999999996,0.016,0.008,0.0,0.0,sigmoid,adam,0.03,16,gaussian,"(-0.5, 0.5)",30,0.11885369679392448,0.92,18
[4],0.10999999999999997,0.008,0.0,0.2,0.30000000000000004,tanh,adam,0.01,8,glorot,"(-0.5, 0.5)",35,0.04312070009831608,1.0,19
[6],0.03,0.014,0.006,0.1,0.1,tanh,sgd,0.0,64,glorot,"(-0.1, 0.1)",35,0.12849724571091972,0.52,20
[3],0.03,0.018000000000000002,0.008,0.25,0.4,sigmoid,adam,0.02,32,gaussian,"(-0.1, 0.1)",30,0.12690708269494522,0.4,21
[5],0.16999999999999998,0.018000000000000002,0.008,0.15000000000000002,0.5,tanh,sgd,0.0,16,gaussian,"(-0.5, 0.5)",30,0.08516272752250682,0.88,22
[5],0.16999999999999998,0.016,0.004,0.25,0.1,sigmoid,sgd,0.03,16,glorot,"(-0.1, 0.1)",30,0.11359027545123036,0.68,23
[4],0.06999999999999999,0.002,0.006,0.05,0.7000000000000001,sigmoid,adam,0.0,64,gaussian,"(-0.7, 0.7)",35,0.06459263053808995,0.96,24
[3],0.15,0.014,0.008,0.2,0.2,tanh,sgd,0.04,8,range,"(-0.5, 0.5)",35,0.08141193908632809,0.8,25
[6],0.16999999999999998,0.004,0.008,0.05,0.2,sigmoid,adam,0.04,32,range,"(-0.5, 0.5)",30,0.06841906272487233,1.0,26
[4],0.08999999999999998,0.012,0.004,0.1,0.7000000000000001,sigmoid,sgd,0.03,32,range,"(-0.5, 0.5)",35,0.10764963660991936,0.8,27
[4],0.06999999999999999,0.006,0.008,0.25,0.4,tanh,sgd,0.01,32,gaussian,"(-0.5, 0.5)",35,0.1344333536783118,0.4,28
[5],0.15,0.002,0.008,0.25,0.8,sigmoid,adam,0.01,32,gaussian,"(-0.5, 0.5)",30,0.06488959706950381,1.0,31
[6],0.10999999999999997,0.016,0.0,0.0,0.4,sigmoid,adam,0.01,32,range,"(-0.7, 0.7)",35,0.12881199278304534,0.88,32
[4],0.06999999999999999,0.008,0.006,0.05,0.1,sigmoid,sgd,0.04,8,glorot,"(-0.1, 0.1)",30,0.10397279807665338,0.8,33
[5],0.16999999999999998,0.008,0.002,0.05,0.4,sigmoid,adam,0.03,16,gaussian,"(-0.1, 0.1)",30,0.08722840897023074,1.0,34
[4],0.12999999999999998,0.016,0.008,0.15000000000000002,0.1,tanh,sgd,0.01,32,he,"(-0.5, 0.5)",30,0.07688396116537995,0.8,36
[3],0.10999999999999997,0.012,0.0,0.15000000000000002,0.4,tanh,sgd,0.04,32,range,"(-0.7, 0.7)",30,0.10473173210292926,0.64,38
[6],0.01,0.008,0.002,0.1,0.8,sigmoid,sgd,0.01,8,gaussian,"(-0.1, 0.1)",35,0.1270801593030071,0.4,39
[3],0.01,0.004,0.004,0.2,0.1,sigmoid,adam,0.03,64,glorot,"(-0.7, 0.7)",30,0.10479362285514446,0.76,41
[6],0.10999999999999997,0.0,0.006,0.25,0.1,sigmoid,sgd,0.04,8,gaussian,"(-0.5, 0.5)",35,0.12651835297555006,0.76,42
[3],0.08999999999999998,0.008,0.008,0.0,0.4,tanh,adam,0.03,8,glorot,"(-0.1, 0.1)",35,0.05245235664386934,0.96,43
[6],0.10999999999999997,0.01,0.002,0.25,0.30000000000000004,sigmoid,adam,0.04,8,xavier,"(-0.5, 0.5)",30,0.09471291165229007,0.96,47
[4],0.12999999999999998,0.008,0.004,0.05,0.5,tanh,adam,0.03,32,he,"(-0.5, 0.5)",35,0.06028465831046276,0.96,49
[3],0.049999999999999996,0.018000000000000002,0.0,0.1,0.2,sigmoid,adam,0.0,8,gaussian,"(-0.7, 0.7)",35,0.10727331070335569,0.88,50
[3],0.18999999999999997,0.018000000000000002,0.006,0.2,0.30000000000000004,sigmoid,adam,0.04,64,xavier,"(-0.5, 0.5)",30,0.10536340787056629,0.76,51
[4],0.18999999999999997,0.008,0.002,0.15000000000000002,0.8,sigmoid,adam,0.02,8,xavier,"(-0.7, 0.7)",35,0.09751681704191506,0.92,52
[3],0.08999999999999998,0.01,0.002,0.0,0.30000000000000004,tanh,adam,0.03,64,gaussian,"(-0.1, 0.1)",35,0.08959931468267032,0.84,54
[5],0.12999999999999998,0.006,0.008,0.15000000000000002,0.5,tanh,adam,0.03,8,range,"(-0.1, 0.1)",30,0.04758193167686323,1.0,56
[4],0.06999999999999999,0.002,0.008,0.25,0.4,sigmoid,sgd,0.01,16,he,"(-0.7, 0.7)",35,0.11315717359188478,0.68,57
[3],0.06999999999999999,0.012,0.004,0.25,0.1,tanh,adam,0.03,16,range,"(-0.1, 0.1)",35,0.09245417521515627,0.8,58
[6],0.01,0.006,0.0,0.05,0.2,sigmoid,sgd,0.04,16,gaussian,"(-0.1, 0.1)",30,0.12711832777802307,0.4,59
[4],0.16999999999999998,0.012,0.008,0.2,0.0,tanh,sgd,0.01,64,range,"(-0.5, 0.5)",30,0.08922746292810597,0.8,60
[4],0.12999999999999998,0.012,0.002,0.0,0.0,sigmoid,adam,0.01,8,xavier,"(-0.5, 0.5)",35,0.0969784358726763,1.0,62
[3],0.16999999999999998,0.016,0.0,0.0,0.7000000000000001,sigmoid,sgd,0.03,64,he,"(-0.1, 0.1)",35,0.12538795262109542,0.52,63
[6],0.06999999999999999,0.014,0.006,0.1,0.1,tanh,sgd,0.02,64,xavier,"(-0.1, 0.1)",30,0.11616844948696065,0.72,64
[6],0.08999999999999998,0.006,0.0,0.25,0.0,sigmoid,sgd,0.03,16,he,"(-0.5, 0.5)",30,0.122572667949528,0.64,65
[3],0.049999999999999996,0.012,0.008,0.1,0.4,tanh,adam,0.04,32,glorot,"(-0.1, 0.1)",30,0.0849843802772313,0.8,66
[3],0.06999999999999999,0.014,0.002,0.0,0.30000000000000004,tanh,adam,0.04,8,xavier,"(-0.5, 0.5)",35,0.04092300046085441,1.0,68
[3],0.03,0.004,0.006,0.2,0.6000000000000001,sigmoid,sgd,0.02,16,he,"(-0.1, 0.1)",35,0.12969765685741608,0.4,69
[4],0.03,0.008,0.006,0.1,0.6000000000000001,tanh,sgd,0.04,8,gaussian,"(-0.1, 0.1)",35,0.0815164797589192,0.76,72
[5],0.16999999999999998,0.018000000000000002,0.004,0.1,0.4,sigmoid,sgd,0.03,64,range,"(-0.1, 0.1)",30,0.12728840573042813,0.4,73
[4],0.12999999999999998,0.016,0.0,0.2,0.1,tanh,adam,0.0,32,range,"(-0.7, 0.7)",30,0.07249630492045245,1.0,74
[6],0.12999999999999998,0.018000000000000002,0.006,0.05,0.5,tanh,adam,0.04,8,glorot,"(-0.1, 0.1)",30,0.07001871522898187,1.0,75
[3],0.12999999999999998,0.006,0.002,0.1,0.6000000000000001,tanh,sgd,0.02,16,he,"(-0.1, 0.1)",30,0.045328398708294464,0.92,76
[5],0.03,0.016,0.002,0.15000000000000002,0.5,tanh,sgd,0.04,32,xavier,"(-0.7, 0.7)",35,0.1185023231201101,0.64,77
[4],0.15,0.006,0.002,0.25,0.30000000000000004,tanh,sgd,0.01,16,xavier,"(-0.7, 0.7)",30,0.061471503877244316,0.88,78
[4],0.03,0.002,0.0,0.25,0.7000000000000001,sigmoid,sgd,0.03,32,range,"(-0.5, 0.5)",30,0.12223529421045239,0.52,79
[5],0.12999999999999998,0.004,0.006,0.0,0.8,tanh,adam,0.0,8,xavier,"(-0.5, 0.5)",35,0.06433016257868375,1.0,81
[3],0.10999999999999997,0.01,0.008,0.1,0.2,tanh,sgd,0.02,64,range,"(-0.5, 0.5)",30,0.12389486739914371,0.6,82
[6],0.15,0.004,0.008,0.2,0.5,tanh,adam,0.02,8,glorot,"(-0.1, 0.1)",35,0.051839819311727785,1.0,85
[4],0.01,0.006,0.004,0.15000000000000002,0.1,tanh,adam,0.02,32,he,"(-0.7, 0.7)",35,0.08528241346662166,0.76,86
[5],0.10999999999999997,0.0,0.006,0.0,0.5,sigmoid,sgd,0.02,32,he,"(-0.7, 0.7)",35,0.11699065703567887,0.8,87
[6],0.15,0.002,0.006,0.2,0.4,tanh,sgd,0.01,32,glorot,"(-0.7, 0.7)",35,0.08174943287800118,0.88,88
[6],0.03,0.002,0.002,0.1,0.30000000000000004,tanh,adam,0.02,32,range,"(-0.7, 0.7)",30,0.0552335439592243,0.88,89
[5],0.03,0.006,0.002,0.15000000000000002,0.1,sigmoid,sgd,0.03,8,gaussian,"(-0.5, 0.5)",35,0.13165967495180264,0.68,91
[3],0.03,0.008,0.008,0.05,0.1,tanh,adam,0.01,16,he,"(-0.5, 0.5)",35,0.038192581800385886,1.0,92
[4],0.049999999999999996,0.016,0.002,0.0,0.0,tanh,adam,0.03,64,range,"(-0.5, 0.5)",35,0.09345796846065592,0.8,93
[6],0.08999999999999998,0.01,0.006,0.1,0.2,tanh,sgd,0.0,16,he,"(-0.5, 0.5)",30,0.08249837326143283,0.84,95
[3],0.15,0.014,0.004,0.0,0.6000000000000001,tanh,sgd,0.0,32,xavier,"(-0.5, 0.5)",35,0.07945284846093989,0.76,96
[5],0.08999999999999998,0.016,0.004,0.15000000000000002,0.30000000000000004,sigmoid,sgd,0.01,32,gaussian,"(-0.7, 0.7)",30,0.15380973062530134,0.64,98
[6],0.08999999999999998,0.018000000000000002,0.006,0.05,0.5,sigmoid,sgd,0.0,8,xavier,"(-0.1, 0.1)",30,0.09190653334181857,0.8,99
[5],0.049999999999999996,0.014,0.0,0.05,0.1,sigmoid,sgd,0.03,16,he,"(-0.5, 0.5)",30,0.12633610111105814,0.68,100
[6],0.10999999999999997,0.014,0.0,0.1,0.1,sigmoid,sgd,0.02,64,gaussian,"(-0.7, 0.7)",30,0.1540585175652087,0.4583333333333333,1
[4],0.06999999999999999,0.008,0.006,0.0,0.1,sigmoid,adam,0.03,16,gaussian,"(-0.1, 0.1)",30,0.10333246666059337,0.7083333333333334,2
[3],0.16999999999999998,0.006,0.006,0.15000000000000002,0.4,tanh,sgd,0.0,8,he,"(-0.5, 0.5)",35,0.057805220687071626,0.9166666666666666,3
[5],0.06999999999999999,0.01,0.0,0.25,0.30000000000000004,sigmoid,sgd,0.03,32,gaussian,"(-0.1, 0.1)",30,0.1257833147387747,0.4583333333333333,4
[5],0.01,0.0,0.004,0.25,0.2,sigmoid,sgd,0.03,16,he,"(-0.7, 0.7)",35,0.12853626955041034,0.5,6
[5],0.15,0.006,0.0,0.25,0.6000000000000001,tanh,sgd,0.02,8,glorot,"(-0.7, 0.7)",30,0.07599432678815468,0.7916666666666666,7
[3],0.16999999999999998,0.004,0.006,0.1,0.4,tanh,adam,0.0,64,xavier,"(-0.1, 0.1)",35,0.09640116087601955,0.7083333333333334,9
[5],0.18999999999999997,0.006,0.004,0.25,0.1,tanh,sgd,0.04,64,range,"(-0.1, 0.1)",35,0.11173793787669284,0.6666666666666666,10
[6],0.06999999999999999,0.002,0.0,0.2,0.6000000000000001,tanh,adam,0.0,32,xavier,"(-0.7, 0.7)",35,0.021272313958408326,1.0,12
[4],0.16999999999999998,0.006,0.008,0.25,0.2,tanh,sgd,0.04,32,glorot,"(-0.7, 0.7)",35,0.10060694386438006,0.7083333333333334,15
[6],0.03,0.004,0.002,0.2,0.6000000000000001,tanh,sgd,0.04,64,he,"(-0.5, 0.5)",35,0.11007475571579087,0.7083333333333334,16
[5],0.10999999999999997,0.012,0.006,0.25,0.5,sigmoid,sgd,0.03,32,he,"(-0.5, 0.5)",30,0.12811429761320636,0.5416666666666666,17
[6],0.01,0.0,0.004,0.2,0.0,sigmoid,adam,0.0,32,xavier,"(-0.1, 0.1)",30,0.0970294010628033,0.6666666666666666,18
[3],0.08999999999999998,0.016,0.008,0.2,0.2,sigmoid,sgd,0.03,32,xavier,"(-0.1, 0.1)",30,0.1284399758057913,0.4166666666666667,19
[5],0.18999999999999997,0.006,0.002,0.1,0.4,sigmoid,adam,0.04,16,gaussian,"(-0.7, 0.7)",30,0.07806126665745965,1.0,20
[6],0.049999999999999996,0.014,0.008,0.0,0.4,sigmoid,adam,0.0,8,he,"(-0.5, 0.5)",30,0.10973023693875336,0.7083333333333334,21
[6],0.03,0.006,0.008,0.0,0.6000000000000001,sigmoid,adam,0.04,8,he,"(-0.7, 0.7)",35,0.1003043564891746,0.7083333333333334,22
[4],0.10999999999999997,0.016,0.002,0.05,0.0,tanh,adam,0.04,8,xavier,"(-0.5, 0.5)",30,0.06692029515944348,0.9583333333333334,23
[6],0.049999999999999996,0.004,0.004,0.0,0.7000000000000001,sigmoid,adam,0.02,8,glorot,"(-0.7, 0.7)",30,0.09922560254240888,0.7083333333333334,24
[4],0.049999999999999996,0.014,0.008,0.05,0.7000000000000001,tanh,sgd,0.04,16,xavier,"(-0.1, 0.1)",30,0.09650998895251645,0.7083333333333334,25
[6],0.10999999999999997,0.018000000000000002,0.0,0.0,0.6000000000000001,tanh,adam,0.02,16,he,"(-0.5, 0.5)",35,0.06491372257287954,0.9583333333333334,26
[3],0.08999999999999998,0.004,0.004,0.2,0.7000000000000001,sigmoid,adam,0.0,16,xavier,"(-0.7, 0.7)",30,0.10012085035751246,0.75,27
[4],0.03,0.002,0.0,0.05,0.2,tanh,sgd,0.02,8,he,"(-0.5, 0.5)",30,0.0969981161636233,0.7083333333333334,28
[3],0.10999999999999997,0.006,0.008,0.05,0.30000000000000004,tanh,adam,0.04,16,gaussian,"(-0.5, 0.5)",35,0.05126548890149341,0.9166666666666666,29
[3],0.08999999999999998,0.004,0.0,0.1,0.30000000000000004,tanh,sgd,0.03,8,gaussian,"(-0.5, 0.5)",35,0.11735018663500704,0.5416666666666666,30
[5],0.10999999999999997,0.002,0.0,0.1,0.6000000000000001,sigmoid,adam,0.04,8,he,"(-0.5, 0.5)",35,0.040417093382516076,1.0,31
[3],0.049999999999999996,0.006,0.008,0.15000000000000002,0.8,sigmoid,sgd,0.01,32,he,"(-0.5, 0.5)",30,0.12142602075061885,0.75,32
[4],0.01,0.01,0.004,0.1,0.4,sigmoid,adam,0.0,32,glorot,"(-0.1, 0.1)",35,0.10029172945653486,0.7083333333333334,33
[5],0.06999999999999999,0.004,0.004,0.15000000000000002,0.2,sigmoid,adam,0.04,16,glorot,"(-0.1, 0.1)",35,0.10082678288936896,0.8333333333333334,34
[4],0.12999999999999998,0.008,0.008,0.1,0.7000000000000001,sigmoid,sgd,0.01,16,xavier,"(-0.5, 0.5)",35,0.10568624301043536,0.7083333333333334,35
[5],0.12999999999999998,0.012,0.004,0.15000000000000002,0.4,sigmoid,sgd,0.0,16,xavier,"(-0.1, 0.1)",35,0.1097996495495236,0.6666666666666666,37
[5],0.18999999999999997,0.018000000000000002,0.008,0.05,0.30000000000000004,sigmoid,sgd,0.02,8,glorot,"(-0.1, 0.1)",35,0.11983683218042822,0.7083333333333334,38
[6],0.12999999999999998,0.0,0.008,0.25,0.6000000000000001,tanh,adam,0.04,8,range,"(-0.1, 0.1)",30,0.03819955887021957,0.9583333333333334,41
[6],0.01,0.006,0.008,0.2,0.6000000000000001,sigmoid,adam,0.04,8,xavier,"(-0.5, 0.5)",30,0.11806085639251883,0.7083333333333334,42
[6],0.08999999999999998,0.008,0.006,0.05,0.6000000000000001,tanh,sgd,0.04,16,glorot,"(-0.7, 0.7)",30,0.09327220163637272,0.6666666666666666,43
[6],0.18999999999999997,0.006,0.006,0.0,0.4,tanh,sgd,0.0,8,gaussian,"(-0.7, 0.7)",30,0.09274107998157603,0.875,45
[5],0.03,0.016,0.006,0.25,0.8,sigmoid,adam,0.04,64,gaussian,"(-0.1, 0.1)",30,0.13570445233809308,0.7083333333333334,46
[3],0.049999999999999996,0.006,0.0,0.2,0.4,sigmoid,adam,0.03,64,range,"(-0.1, 0.1)",35,0.12197752026262726,0.7083333333333334,48
[4],0.16999999999999998,0.008,0.008,0.25,0.8,sigmoid,sgd,0.01,16,gaussian,"(-0.7, 0.7)",30,0.1146130853361747,0.7083333333333334,50
[5],0.18999999999999997,0.018000000000000002,0.008,0.2,0.2,tanh,adam,0.0,8,he,"(-0.5, 0.5)",30,0.11970627243194724,0.75,52
[6],0.03,0.012,0.008,0.0,0.4,tanh,sgd,0.0,32,he,"(-0.7, 0.7)",30,0.0998800377390716,0.6666666666666666,53
[4],0.06999999999999999,0.018000000000000002,0.0,0.0,0.8,sigmoid,adam,0.04,32,glorot,"(-0.7, 0.7)",30,0.1031536709217509,0.6666666666666666,54
[5],0.16999999999999998,0.018000000000000002,0.008,0.1,0.2,tanh,adam,0.03,16,range,"(-0.1, 0.1)",35,0.11156632916509618,1.0,55
[5],0.06999999999999999,0.0,0.0,0.0,0.7000000000000001,sigmoid,sgd,0.04,64,glorot,"(-0.1, 0.1)",30,0.12458904988550189,0.5416666666666666,56
[5],0.16999999999999998,0.006,0.0,0.25,0.30000000000000004,tanh,adam,0.0,32,he,"(-0.7, 0.7)",35,0.07649347694888449,0.9583333333333334,57
[5],0.01,0.002,0.004,0.1,0.6000000000000001,sigmoid,sgd,0.01,32,he,"(-0.7, 0.7)",30,0.1286813583926725,0.5,58
[6],0.01,0.004,0.006,0.05,0.7000000000000001,tanh,adam,0.03,8,range,"(-0.5, 0.5)",35,0.0865720730921392,0.7083333333333334,59
[5],0.16999999999999998,0.016,0.0,0.05,0.5,tanh,sgd,0.01,32,gaussian,"(-0.5, 0.5)",30,0.12612889566298355,0.7083333333333334,60
[4],0.18999999999999997,0.018000000000000002,0.006,0.05,0.1,tanh,adam,0.0,32,glorot,"(-0.1, 0.1)",30,0.11214165308529606,0.7083333333333334,61
[4],0.06999999999999999,0.0,0.006,0.15000000000000002,0.8,sigmoid,sgd,0.02,8,range,"(-0.1, 0.1)",30,0.09825949326256658,0.7083333333333334,64
[6],0.01,0.002,0.008,0.25,0.4,sigmoid,adam,0.01,32,xavier,"(-0.1, 0.1)",30,0.10172688741946152,0.6666666666666666,65
[5],0.16999999999999998,0.01,0.006,0.25,0.1,tanh,sgd,0.01,32,gaussian,"(-0.1, 0.1)",35,0.10013404626117903,0.7083333333333334,66
[3],0.06999999999999999,0.016,0.004,0.2,0.5,tanh,sgd,0.02,16,xavier,"(-0.1, 0.1)",30,0.10446874046253801,0.7083333333333334,67
[5],0.16999999999999998,0.014,0.0,0.05,0.0,tanh,sgd,0.0,64,gaussian,"(-0.1, 0.1)",30,0.10652837720476996,0.75,68
[6],0.049999999999999996,0.018000000000000002,0.008,0.25,0.7000000000000001,tanh,adam,0.02,16,range,"(-0.1, 0.1)",30,0.09253517681595012,0.875,69
[4],0.03,0.014,0.0,0.15000000000000002,0.4,tanh,adam,0.01,16,xavier,"(-0.7, 0.7)",30,0.09105902656564573,0.75,70
[5],0.12999999999999998,0.004,0.004,0.1,0.7000000000000001,tanh,sgd,0.0,64,gaussian,"(-0.5, 0.5)",30,0.10044265400513334,0.7083333333333334,71
[5],0.06999999999999999,0.018000000000000002,0.006,0.15000000000000002,0.5,sigmoid,sgd,0.0,64,gaussian,"(-0.7, 0.7)",35,0.16336823174193066,0.5416666666666666,74
[6],0.10999999999999997,0.016,0.0,0.15000000000000002,0.2,tanh,adam,0.0,8,range,"(-0.5, 0.5)",30,0.09039428760887824,1.0,75
[6],0.01,0.002,0.002,0.05,0.0,sigmoid,sgd,0.03,32,glorot,"(-0.7, 0.7)",35,0.12997164314039147,0.5,76
[6],0.06999999999999999,0.006,0.004,0.1,0.4,tanh,adam,0.0,8,range,"(-0.7, 0.7)",30,0.052825267832560405,0.9583333333333334,77
[4],0.08999999999999998,0.0,0.004,0.2,0.0,sigmoid,adam,0.0,32,gaussian,"(-0.1, 0.1)",30,0.0660449684594869,0.875,78
[6],0.10999999999999997,0.012,0.006,0.15000000000000002,0.6000000000000001,sigmoid,sgd,0.03,16,xavier,"(-0.7, 0.7)",30,0.10135594858585707,0.6666666666666666,79
[5],0.12999999999999998,0.004,0.004,0.25,0.2,sigmoid,sgd,0.0,8,xavier,"(-0.7, 0.7)",30,0.10215518734229263,0.75,80
[6],0.049999999999999996,0.002,0.002,0.25,0.6000000000000001,tanh,adam,0.04,16,glorot,"(-0.7, 0.7)",30,0.044931165187517615,0.875,81
[6],0.12999999999999998,0.01,0.002,0.05,0.6000000000000001,sigmoid,adam,0.01,32,glorot,"(-0.7, 0.7)",35,0.10222312802390145,0.75,82
[5],0.01,0.0,0.008,0.15000000000000002,0.5,sigmoid,adam,0.0,16,range,"(-0.5, 0.5)",30,0.1064006636853833,0.7083333333333334,83
[6],0.15,0.016,0.006,0.2,0.5,tanh,adam,0.02,32,xavier,"(-0.1, 0.1)",35,0.10388191200779825,0.7083333333333334,85
[4],0.15,0.012,0.006,0.05,0.7000000000000001,sigmoid,sgd,0.04,32,gaussian,"(-0.7, 0.7)",30,0.14632536758771655,0.4583333333333333,89
[3],0.01,0.004,0.006,0.15000000000000002,0.7000000000000001,tanh,adam,0.04,16,glorot,"(-0.7, 0.7)",35,0.09704565301410176,0.7083333333333334,90
[6],0.15,0.008,0.002,0.2,0.6000000000000001,sigmoid,adam,0.03,64,he,"(-0.7, 0.7)",35,0.10536079733674472,0.7083333333333334,91
[3],0.03,0.016,0.004,0.15000000000000002,0.4,tanh,adam,0.02,8,he,"(-0.7, 0.7)",35,0.09933423189907048,0.75,92
[3],0.01,0.018000000000000002,0.002,0.2,0.1,sigmoid,sgd,0.04,16,glorot,"(-0.7, 0.7)",35,0.1302678404997791,0.5416666666666666,95
[3],0.08999999999999998,0.0,0.006,0.15000000000000002,0.5,sigmoid,adam,0.02,16,glorot,"(-0.1, 0.1)",30,0.09079280295472793,0.75,97
[4],0.18999999999999997,0.012,0.002,0.25,0.7000000000000001,sigmoid,sgd,0.04,64,xavier,"(-0.7, 0.7)",35,0.110973751015233,0.75,98
[3],0.15,0.008,0.0,0.0,0.1,sigmoid,adam,0.03,8,glorot,"(-0.1, 0.1)",35,0.07148052462479475,0.9166666666666666,99
[3],0.01,0.012,0.004,0.05,0.5,tanh,sgd,0.04,64,glorot,"(-0.5, 0.5)",30,0.1289632721694768,0.5,100
